Fecha;Semáforo;Código Comuna 2017;Código Provincia;Código Región;etiqueta_positividad;Nombre Comuna;Nombre Provincia;region_residencia;Región;codigo_region;positividad
24/6/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
24/6/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
24/6/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
24/6/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
24/6/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
25/6/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;27%
25/6/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;27%
25/6/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;27%
25/6/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;27%
25/6/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;27%
25/6/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;27%
26/6/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
26/6/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
26/6/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
26/6/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
26/6/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
26/6/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
27/6/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
27/6/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
27/6/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
27/6/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
27/6/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
27/6/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
28/6/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
28/6/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
28/6/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
28/6/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
28/6/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
28/6/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
29/6/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
29/6/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
29/6/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
29/6/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
29/6/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
29/6/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
30/6/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
30/6/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
30/6/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
30/6/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
30/6/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
30/6/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
1/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
1/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
1/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
1/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
1/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
1/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;26%
2/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
2/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
2/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
2/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
2/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
2/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
3/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
3/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
3/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
3/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
3/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
3/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
4/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;24%
4/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;24%
4/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;24%
4/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;24%
4/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;24%
4/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;24%
5/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
5/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
5/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
5/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
5/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
5/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;25%
6/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;23%
6/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;23%
6/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;23%
6/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;23%
6/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;23%
6/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;23%
7/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
7/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
7/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
7/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
7/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
7/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
8/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
8/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
8/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
8/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
8/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
8/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
9/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
9/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
9/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
9/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
9/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
9/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
10/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;21%
10/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;21%
10/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;21%
10/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;21%
10/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;21%
10/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;21%
11/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
11/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
11/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
11/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
11/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
11/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;22%
12/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
12/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
12/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
12/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
12/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
12/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
13/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
13/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
13/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
13/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
13/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
13/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
14/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
14/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
14/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
14/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
14/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
14/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
15/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
15/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
15/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
15/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
15/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
15/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
16/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
16/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
16/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
16/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
16/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
16/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
17/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
17/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
17/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
17/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
17/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
17/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
18/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
18/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
18/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
18/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
18/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
18/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
19/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
19/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
19/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
19/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
19/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
19/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;19%
20/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
20/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
20/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
20/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
20/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
20/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
21/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
21/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
21/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
21/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
21/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
21/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
22/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
22/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
22/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
22/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
22/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
22/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;18%
23/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
23/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
23/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
23/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
23/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
23/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
24/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
24/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
24/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
24/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
24/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
24/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;17%
25/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;16%
25/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;16%
25/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;16%
25/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;16%
25/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;16%
25/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;16%
26/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;15%
26/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;15%
26/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;15%
26/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;15%
26/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;15%
26/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;15%
27/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;14%
27/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;14%
27/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;14%
27/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;14%
27/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;14%
27/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;14%
28/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
28/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
28/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
28/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
28/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
28/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
29/7/2020;Rojo;05701;057;05;Positividad;San Felipe;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
29/7/2020;Rojo;05702;057;05;Positividad;Catemu;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
29/7/2020;Rojo;05703;057;05;Positividad;Llaillay;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
29/7/2020;Rojo;05704;057;05;Positividad;Panquehue;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
29/7/2020;Rojo;05705;057;05;Positividad;Putaendo;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
29/7/2020;Rojo;05706;057;05;Positividad;Santa María;San Felipe de Aconcagua;Región de Valparaíso;Valparaíso;5;13%
